word,meaning
emerald,n.翡翠 a.翠绿色的[红宝书]
emergency,n.紧急事件[红宝书]
emigrate,v.自本国移居他国[红宝书]
eminence,n.卓越，杰出[红宝书]
eminent,a.著名的，显著的[红宝书]
emissary,n.密使；特使[红宝书]
emit,v.放射(光、热、味等)[红宝书]
emolument,n.报酬，薪水[红宝书]
emote,v.激动地表达感情[红宝书]
empathy,n.心意相通，(感情等)融为一体[红宝书]
emphatic,a.重视的，强调的[红宝书]
empirical,a.以经验或观察为根据的[红宝书]
empirically,adv.凭经验的[红宝书]
empiricism,n.经验主义[红宝书]
empower,v.授权给某人采取行动[红宝书]
empyreal,a.天空的[红宝书]
emulate,v.努力赶上或超越[红宝书]
enamored,a.珍爱的，喜爱的[红宝书]
encapsulation,n.包装[红宝书]
enchant,v.使迷醉；施魔法于[红宝书]
encipher,v.译成密码[红宝书]
enclosure,n.圈地，围占[红宝书]
encomiast,n.赞美者[红宝书]
encompass,v.包围，围绕[红宝书]
encounter,v.遭遇[红宝书]
encroach,v.逐步侵占，蚕食[红宝书]
encumber,v.妨害，阻碍[红宝书]
encyclopedia,n.百科全书[红宝书]
encyclopedic,adj.广博的，知识渊博的[红宝书]
endearing,a.讨人喜欢的[红宝书]
endearing,a.讨人喜欢的[红宝书]
endemic,a.地方性的[红宝书]
endorse,v.(支票)背面签字；公开赞同[红宝书]
endow,v.资助，捐助[红宝书]
endue,v.赋予，授予[红宝书]
endure,v.忍受，忍耐[红宝书]
enduring,a.持续的[红宝书]
enervate,v.使虚弱，使无力[红宝书]
enfeeble,v.使衰弱[红宝书]
enfetter,v.给…上脚镣；束缚，使受制于[红宝书]
enflame,v.燃烧[红宝书]
engage,v.从事，参与；雇佣；引起···的注意[红宝书]
engaging,a.迷人的，美丽动人的[红宝书]
engender,v.产生，引起[红宝书]
engrave,v.在(硬物)上雕刻[红宝书]
engross,v.全神贯注于[红宝书]
engulf,v.吞噬[红宝书]
enigma,n.谜一样的人或事物[红宝书]
enjoin,v.命令，吩咐[红宝书]
enlightening,a.有启迪作用的；使人领悟的[红宝书]
enliven,v.使…更活跃或更愉快[红宝书]
enmity,n.敌意，仇恨[红宝书]
ennoble,v.授予爵位，使高贵[红宝书]
ennui,n.倦怠，无聊，不兴奋；v.使无聊[红宝书]
enormity,n.极恶；暴行；巨大[红宝书]
enormous,a.极大的，巨大的[红宝书]
enrage,v.激怒，触怒[红宝书]
enrapture,v.使狂喜，使高兴[红宝书]
ensconce,v.安置，安坐[红宝书]
enshrine,v.奉为神圣，珍藏[红宝书]
ensign,n.舰旗(船上表示所属国家的旗帜)[红宝书]
ensnare,v.诱入陷阱，进入罗网[红宝书]
ensue,v.继而发生[红宝书]
entangle,v.使纠缠，卷入[红宝书]
enterprise,n.公司，事业单位；进取心[红宝书]
entertain,v.款待，招待；使欢乐，娱乐[红宝书]
enthral,v.迷惑[红宝书]
enthrall,v.迷惑，迷住[红宝书]
enthralling,a.迷人的，吸引人的[红宝书]
entice,v.怂恿，引诱[红宝书]
entirety,n.整体，全面[红宝书]
entitle,v.使有权(做某事)[红宝书]
entourage,n.随从；环境[红宝书]
entrance,v.使出神，使入迷；n.入口[红宝书]
entrancing,a.使人入神的[红宝书]
entreat,v.恳求[红宝书]
entreaty,n.恳求，哀求[红宝书]
entrenched,a.(权利、传统)确立的，牢固的[红宝书]
entrepreneur,n.企业家，创业人[红宝书]
entrust,v.委托；托付[红宝书]
entwine,v.使缠绕，交织[红宝书]
enumerate,v.列举，枚举[红宝书]
enunciate,v.（清楚地）发音；(清楚地)表达[红宝书]
enviable,a.令人羡慕的[红宝书]
environ,v.包围，围绕[红宝书]
envisage,v.正视；想象[红宝书]
envision,v.想象，预想[红宝书]
enzyme,n.酵素，酶[红宝书]
ephemeral,a.朝生暮死的，短暂的；生命短暂的[红宝书]
epic,n.叙事诗，史诗；a.英雄的；大规模的[红宝书]
epideictic,a.夸耀的[红宝书]
epidemic,a.传染性的，流行性的[红宝书]
epidermis,n.表皮，外皮[红宝书]
epigram,n.讽刺短句，警句[红宝书]
epilogue,n.收场白；尾声[红宝书]
episode,n.一段情节；插曲，片段[红宝书]
episodic,a.偶然发生的，分散性的[红宝书]
epithet,n.(贬低人的)短语或形容词[红宝书]
epitome,n.典型；梗概，摘要[红宝书]
epitomize,v.概括，摘要，成为典型，成为缩影[红宝书]
epoch,n.新纪元；重大的事件[红宝书]
equable,a.稳定的，不变的；(脾气)温和的[红宝书]
equate,v.认为…相等或相仿[红宝书]
equation,n.等式；等同，相等[红宝书]
equator,n.赤道[红宝书]
equestrian,a.骑马的；骑士阶层的[红宝书]
equilibrium,n.平衡[红宝书]
equine,a.马的，似马的[红宝书]
equitable,adj.公正的，合理的[红宝书]
equity,n.公平，公正[红宝书]
equivalent,a.相等的，等值的[红宝书]
equivocal,adj.模棱两可的；不明确的，不确定的[红宝书]
equivocate,v.模棱两可地说，支吾其词，说谎[红宝书]
equivocator,n.说模棱话的人，说话支吾的人[红宝书]
eradicate,v.根除；扑灭[红宝书]
erase,v.擦掉，抹去[红宝书]
erect,a.竖立的，笔直的，直立的[红宝书]
erode,v.侵蚀[红宝书]
errand,n.差使；差事[红宝书]
erratic,a.无规律的，反复无常的；古怪的[红宝书]
erratically,adv.不规律地，不定地[红宝书]
ersatz,a.代用的，假的[红宝书]
erudite,a.博学的，饱学的[红宝书]
erudition,n.博学[红宝书]
erupt,v.爆发；喷出(熔岩、水、气体、泥浆等)[红宝书]
escalate,v.(战争等)升级；(快速)扩大，上升[红宝书]
escalation,n.逐步上升，逐步增强[红宝书]
escapism,n.逃避现实(的习气)[红宝书]
eschew,v.避开，戒绝[红宝书]
escort,v.护送 n.护送者[红宝书]
esoteric,a.秘传的，神秘的，隐秘的[红宝书]
espionage,n.间谍活动[红宝书]
espouse,v.支持，拥护[红宝书]
espy,v.(从远处等)突然看到[红宝书]
essentially,adv.本质上，基本上[红宝书]
estimable,adj.值得尊敬的；可估计的[红宝书]
estrange,v.使疏远[红宝书]
etch,v.蚀刻；铭记[红宝书]
eternal,a.永久的，永恒的，不朽的[红宝书]
ethereal,a.太空；轻巧的[红宝书]
ethics,n.伦理学；道德规范[红宝书]
ethnic,a.种族的，民族的[红宝书]
ethos,n.(个人、团体或民族)道德风貌，思潮，信仰[红宝书]
etymology,n.语源学[红宝书]
eugenic,a.优生（学）的[红宝书]
eulogistic,a.颂扬的，歌功颂德的[红宝书]
eulogize,v.陈赞，颂扬[红宝书]
eulogy,n.颂词，颂文[红宝书]
euphemism,n.婉言，委婉的说法[红宝书]
euphonious,a.悦耳的[红宝书]
euphoria,n.幸福愉快感[红宝书]
euphoric,a.欢欣的[红宝书]
evacuate,v.撤退；撤离[红宝书]
evade,v.逃避；规避[红宝书]
evade,v.逃避；规避[红宝书]
evaluation,n.评价，评估[红宝书]
evanescent,a.迅速消失的，短暂的[红宝书]
evasion,n.躲避；借口[红宝书]
evasive,a.迥避的，逃避的；托辞的[红宝书]
evenhanded,a.公平的，不偏不倚的[红宝书]
even-tempered,adj.性情平和的，不易生气的[红宝书]
eventful,a.多事的；重要的[红宝书]
eventual,adj.最终的[红宝书]
evergreen,adj.常绿的[红宝书]
everlasting,adj.永恒的，永久的；无休止的[红宝书]
evict,v.(依法)驱逐[红宝书]
evil,adj.邪恶的，罪恶的 n.坏事，恶行[红宝书]
evince,v.表明，表示，表现出[红宝书]
eviscerate,v.取出内脏；除去主要部分[红宝书]
evocative,a.唤起的，激起的[红宝书]
evoke,v.引起；唤起[红宝书]
exacerbate,v.(病、疼痛)加重，恶化[红宝书]
exactitude,n.极端的正确性或精确性[红宝书]
exaggerate,v.夸大，夸张；过分强调[红宝书]
exaggeration,n.夸张[红宝书]
exalt,v.(高度)赞扬，歌颂[红宝书]
exaltation,n.(成功带来的)得意，高兴[红宝书]
exalted,adj.崇高的，高贵的[红宝书]
exasperate,v.激怒，使恼怒[红宝书]
exasperation,n.激怒，恼怒[红宝书]
excavate,v.挖掘；挖出[红宝书]
exceptionable,a.引起反感的[红宝书]
exceptional,a.特别(好)的[红宝书]
excerpt,n.摘录，选录，节录[红宝书]
excess,n.过分，过度[红宝书]
excessive,adj.过分的，过度的[红宝书]
excessively,adv.过度的[红宝书]
excise,v.切除，删去[红宝书]
excitability,n.易兴奋性，易激动性[红宝书]
excite,v.激发；使动感情，使激动；使增加能量[红宝书]
exclaim,v.惊叫，呼喊[红宝书]
exclamation,n.惊叹词；惊呼[红宝书]
exclusive,a.(人)孤僻的；(物)专用的[红宝书]
excogitate,v.认真想出[红宝书]
excoriate,v.剥皮，严厉批评[红宝书]
excrete,v.排泄，分泌[红宝书]
excruciate,v.施酷刑；折磨[红宝书]
exculpate,v.开脱；申明无罪，证明无罪[红宝书]
excursive,a.离题的[红宝书]
execrable,a.可憎的，厌恶的[红宝书]
execrate,v.憎恶；咒骂[红宝书]
execute,v.执行，履行；将某人处死[红宝书]
exemplar,n.模范，榜样[红宝书]
exemplary,a.可作楷模的[红宝书]
exemplify,v.是…的典型；举出…的例子[红宝书]
exempt,a.被免除的；v.使免除，豁免[红宝书]
exert,v.运用(力量等)，形式，施加[红宝书]
exhale,v.呼出(气)；呼气，散发[红宝书]
exhaust,n.(机器排出的)废气，蒸气；v.使非常疲倦[红宝书]
exhaustive,a.彻底的，无遗漏的[红宝书]
exhaustiveness,n.全面，详尽，彻底[红宝书]
exhilarate,v.使高兴，使兴奋；使振作，鼓舞[红宝书]
exhilaration,n.高兴，活跃[红宝书]
exhume,v.掘出，发掘[红宝书]
exigency,n.紧急要求，迫切要求[红宝书]
exigent,a.迫切的，紧急的[红宝书]
exiguous,a.太少的，不足的[红宝书]
exodus,n.大批离去，成群外出[红宝书]
exonerate,v.免除责任；确定无罪[红宝书]
exoneration,n.免除(责任、义务、苦难等)[红宝书]
exorbitant,a.过分的，过度的[红宝书]
exorcise,v.驱魔；去除(坏念头等)[红宝书]
exotic,a.珍奇的；来自异国的[红宝书]
expand,v.扩大，膨胀[红宝书]
expatiate,v.细说，详述[红宝书]
expatriate,v.驱逐，流放；移居国外[红宝书]
expediency,n.(未必正当的)便利；有益但未必正当的举措，权宜之计[红宝书]
expedient,n.权宜之计，(未必正当的)临时手段；a.(指行动)有用的[红宝书]
expeditious,a.迅速的，敏捷的[红宝书]
expeditious,a.迅速的，敏捷的[红宝书]
expel,v.排出；开除[红宝书]
expend,v.花费；用光[红宝书]
expenditure,n.消耗，支出[红宝书]
expertise,n.专门技术，专业知识[红宝书]
expiate,v.赎罪，补偿[红宝书]
expire,v.期满；去世[红宝书]
explanatory,adj.说明的，解释的[红宝书]
explicable,adj.可解释的[红宝书]
explicate,v.详细解说（思想、作品等）[红宝书]
explicit,a.清楚明确的；成熟的，成型的[红宝书]
explicitly,adv.明白地，明确地[红宝书]
exploit,v.剥削；开发利用；n.英勇行为[红宝书]
explore,v.探究，勘察，考察[红宝书]
exposition,n.详细阐释；博览会[红宝书]
expository,a.说明的[红宝书]
expostulate,v.(对人或行为进行)抗议；告诫[红宝书]
exposure,n.暴露，显露，曝光[红宝书]
expound,v.解释，详细阐述[红宝书]
expressly,adv.清楚地；专门地，特意地[红宝书]
expropriate,v.充公，没收[红宝书]
expulsion,n.驱逐，逐出[红宝书]
expunge,v.(从书中)删除(字、词)[红宝书]
expurgate,v.(从书中)删除(不当或令人反感的部分)[红宝书]
exquisite,a.精致的；近乎完美的[红宝书]
extant,a.现存的[红宝书]
extemporize,v.即兴席演说[红宝书]
extend,v.延展，延长；舒展（肢体）[红宝书]
extension,n.延伸，扩展[红宝书]
extensive,a.广大的；多方面的[红宝书]
extenuate,v.掩饰（罪行）；（提出借口以）减轻罪过[红宝书]
exterminate,v.消灭，灭绝[红宝书]
externalize,v.使…表面化[红宝书]
extinct,a.绝种的，不存在的[红宝书]
extinction,n.熄灭；消灭[红宝书]
extinguish,v.使…熄灭；使…不复存在[红宝书]
extirpation,n.根除，铲除（某实物或现象）[红宝书]
extol,v.赞美[红宝书]
extort,v.强索，敲诈(钱)[红宝书]
extract,v.拔出；强索(钱或信息)[红宝书]
extradite,v.引渡[红宝书]
extraneous,a.来自外部的；无关的[红宝书]
extrapolate,v.由已知事实预测，推测；(数)由已知值推出未知量[红宝书]
extravagance,n.奢侈，挥霍[红宝书]
extremist,n.极端主义者[红宝书]
extremity,n.极度；绝境，临终[红宝书]
extricable,a.可解救的，能脱险的[红宝书]
extricate,v.摆脱，脱离；拯救，救出[红宝书]
extrovert,n.性格外向者[红宝书]
extrude,v.挤出，推出，逐出[红宝书]
exuberance,n.(人)愉快；(植物)茁壮，茂盛[红宝书]
exuberant,a.(人)充满活力的；(植物)茂盛的[红宝书]
exude,v.(液体)使慢慢流出；四溢[红宝书]
exult,v.欢腾，喜悦[红宝书]
fabric,n.纺织品；结构[红宝书]
fabricate,v.捏造；制造[红宝书]
fabulous,a.难以置信的；寓言的[红宝书]
facetious,a.（不当）轻浮的，好开玩笑的[红宝书]
facile,a.容易做成的；肤浅的[红宝书]
facilitate,v.使容易，促进[红宝书]
factitious,a.人为的，不真实的[红宝书]
factorable,a.能分解成因子的[红宝书]
factual,a.真实的，事实的[红宝书]
faculty,n.全体教员；感官功能[红宝书]
fad,n.(流行一时的)狂热，时尚[红宝书]
faddish,a.流行一时的，时尚的[红宝书]
fade,v.褪色，消失，凋谢[红宝书]
fake,v.伪造，佯装；adj.假的[红宝书]
fallacious,a.欺骗的；谬误的[红宝书]
fallacy,n.谬误，错误[红宝书]
fallibility,n.易于出错，不可靠[红宝书]
fallible,a.（人）会犯错的，易犯错的[红宝书]
fallow,n.休耕地；a.(土地)休耕的[红宝书]
falsehood,n.谎言[红宝书]
falsify,v.篡改；说谎[红宝书]
falter,v.摇晃，蹒跚；结巴地说，支吾地说[红宝书]
familiarity,n.精通；亲近；不拘礼仪[红宝书]
famine,n.饥荒[红宝书]
famish,v.使饥饿[红宝书]
fanatic,n.狂热者[红宝书]
fancied,a.空想的，虚构的[红宝书]
fanciful,a.幻想的，奇特的[红宝书]
fang,n.(毒蛇的)尖牙[红宝书]
fantasy,n.想象，幻想[红宝书]
farce,n.闹剧；荒谬，胡闹[红宝书]
farewell,interj.再会，再见；n.辞行，告别[红宝书]
far-reaching,a.影响深远的[红宝书]
fascinate,v.迷惑；迷住[红宝书]
fast,n.绝食，斋戒；adv.很快地，紧紧地[红宝书]
fasten,v.使…固定(to fix sth. firmly)[红宝书]
fastidious,a.难取悦的，挑剔的[红宝书]
fatal,a.致命的；灾难性的[红宝书]
fathom,n.英寻(量水深用，相当于1.83米)；v.彻底明白，了解[红宝书]
fatidic,a.预言的[红宝书]
fatigue,n.疲乏，劳累[红宝书]
fatten,v.使长肥；使土壤肥沃；装满[红宝书]
fatuity,n.愚蠢，愚昧[红宝书]
fault,n.错误；(地质学)断层[红宝书]
favorable,a.有利的；赞成的[红宝书]
faze,v.打乱，扰乱[红宝书]
fealty,n.效忠，忠诚[红宝书]
fearsome,a.吓人的，可怕的[红宝书]
feasible,a.可行的，可能的[红宝书]
feat,n.功绩，壮举[红宝书]
febrile,a.发烧的，热病的[红宝书]
feckless,a.效率低的；不负责任的；无长久目标、无长久计划的[红宝书]
fecundity,n.多产，富饶；繁殖力，生殖力[红宝书]
fecundity,n.多产，富饶；繁殖力，生殖力[红宝书]
feeble,a.虚弱的[红宝书]
feign,v.假装，伪装[红宝书]
feigned,a.假装的；不真诚的[红宝书]
feint,v./n.佯攻，佯击[红宝书]
feisty,a.活跃的；易怒的[红宝书]
felicitate,v.祝贺，庆祝[红宝书]
felicitous,a.(话语等)适当的，得体的[红宝书]
feline,a.猫的，猫科的[红宝书]
felon,n.重罪犯[红宝书]
feminist,n.女权运动者[红宝书]
feral,a.凶猛的，野的[红宝书]
ferment,v./n.(使)发酵；骚动[红宝书]
fermentation,n.发酵[红宝书]
ferocious,a.凶猛的，残暴的[红宝书]
ferocity,n.凶猛，残暴[红宝书]
ferromagnetic,a.铁磁的，铁磁体的[红宝书]
fertile,a.多产的；肥沃的[红宝书]
fertilize,v.受精，受粉；施肥[红宝书]
fertilizer,n.肥料，化肥[红宝书]
fervent,a.炙热的；热情的[红宝书]
fervid,a.热情的[红宝书]
fervor,n.热诚，热心[红宝书]
festive,adj.欢宴的，节日的[红宝书]
